"user_id","location","timestamp","login_success","fail_count","time","diff"
"bob","USA","2025-09-26 22:34:37","0","87","1758906402258","-1"
"bob","Delhi","2025-09-24 22:17:57","0","87","1758906402258","-1"
"bob","USA","2025-09-24 22:19:27","0","87","1758906402258","-1"
"bob","Delhi","2025-09-24 22:22:23","0","87","1758906402258","-1"
"bob","Delhi","2025-09-24 12:38:42","0","87","1758906402258","-1"
"bob","Delhi","2025-09-24 22:22:23","0","88","1758906402258","1"
"bob","Delhi","2025-09-24 12:38:42","0","88","1758906402258","1"
"bob","Delhi","2025-09-24 22:17:57","0","88","1758906402258","1"
"bob","USA","2025-09-24 22:19:27","0","88","1758906402258","1"
"bob","Mumbai","2025-09-24 15:07:31","0","88","1758906402258","1"
"bob","USA","2025-09-26 22:34:37","0","88","1758906402258","1"
"bob","Mumbai","2025-09-26 22:32:37","0","88","1758906402258","1"
"bob","Mumbai","2025-09-24 22:19:37","0","88","1758906402258","1"
"bob","Russia","2025-09-24 22:22:31","0","88","1758906402258","1"
"bob","Delhi","2025-09-24 15:09:51","0","88","1758906402258","1"
"bob","Russia","2025-09-24 15:09:03","0","88","1758906402258","1"
"bob","USA","2025-09-26 22:34:09","0","88","1758906402258","1"
"bob","Mumbai","2025-09-26 22:35:09","0","88","1758906402258","1"
"bob","USA","2025-09-24 22:20:49","0","88","1758906402258","1"
"bob","USA","2025-09-24 15:09:39","0","88","1758906402258","1"
"bob","USA","2025-09-26 22:32:03","0","88","1758906402258","1"
"bob","USA","2025-09-26 22:33:51","0","88","1758906402258","1"
"bob","Mumbai","2025-09-24 12:38:54","0","88","1758906402258","1"
"bob","Delhi","2025-09-26 22:31:43","0","88","1758906402258","1"
"bob","Russia","2025-09-26 22:34:41","0","88","1758906402258","1"
"bob","Delhi","2025-09-24 22:19:57","0","88","1758906402258","1"
"bob","Mumbai","2025-09-24 22:19:11","0","88","1758906402258","1"
"bob","USA","2025-09-26 22:35:55","0","88","1758906402258","1"
"bob","Russia","2025-09-26 22:32:57","0","88","1758906402258","1"
"bob","Russia","2025-09-24 22:21:15","0","88","1758906402258","1"
"bob","Delhi","2025-09-26 22:31:23","0","88","1758906402258","1"
"bob","Delhi","2025-09-26 22:33:05","0","88","1758906402258","1"
"bob","Mumbai","2025-09-24 12:27:17","0","88","1758906402258","1"
"bob","Russia","2025-09-24 22:21:45","0","88","1758906402258","1"
"bob","Delhi","2025-09-26 22:32:53","0","88","1758906402258","1"
"bob","Russia","2025-09-24 13:10:22","0","88","1758906402258","1"
"bob","Delhi","2025-09-24 12:40:16","0","88","1758906402258","1"
"bob","Russia","2025-09-24 22:19:07","0","88","1758906402258","1"
"bob","Mumbai","2025-09-24 22:19:43","0","88","1758906402258","1"
"bob","Delhi","2025-09-26 22:30:45","0","88","1758906402258","1"
"bob","Russia","2025-09-24 13:10:34","0","88","1758906402258","1"
"bob","Delhi","2025-09-24 12:39:04","0","88","1758906402258","1"
"bob","USA","2025-09-24 12:39:16","0","88","1758906402258","1"
"bob","USA","2025-09-26 22:34:15","0","88","1758906402258","1"
"bob","Delhi","2025-09-26 22:34:01","0","88","1758906402258","1"
"bob","Russia","2025-09-24 15:10:11","0","88","1758906402258","1"
"bob","Mumbai","2025-09-24 22:17:37","0","88","1758906402258","1"
"bob","Delhi","2025-09-26 22:32:09","0","88","1758906402258","1"
"bob","Delhi","2025-09-26 22:32:29","0","88","1758906402258","1"
"bob","Delhi","2025-09-26 22:34:55","0","88","1758906402258","1"
"bob","USA","2025-09-24 12:38:32","0","88","1758906402258","1"
"bob","Russia","2025-09-26 22:30:11","0","88","1758906402258","1"
"bob","USA","2025-09-26 22:30:13","0","88","1758906402258","1"
"bob","Delhi","2025-09-24 22:21:23","0","88","1758906402258","1"
"bob","Delhi","2025-09-24 22:18:13","0","88","1758906402258","1"
"bob","Russia","2025-09-26 22:36:43","0","88","1758906402258","1"
"bob","Mumbai","2025-09-24 12:40:24","0","88","1758906402258","1"
"bob","Russia","2025-09-24 15:08:01","0","88","1758906402258","1"
"bob","Mumbai","2025-09-24 22:17:17","0","88","1758906402258","1"
"bob","USA","2025-09-24 22:22:19","0","88","1758906402258","1"
"bob","Russia","2025-09-24 12:30:06","0","88","1758906402258","1"
"bob","Russia","2025-09-26 22:30:07","0","88","1758906402258","1"
"bob","USA","2025-09-26 22:36:09","0","88","1758906402258","1"
"bob","USA","2025-09-24 12:38:16","0","88","1758906402258","1"
"bob","Mumbai","2025-09-26 22:30:01","0","88","1758906402258","1"
"bob","Russia","2025-09-24 12:38:14","0","88","1758906402258","1"
"bob","Mumbai","2025-09-24 13:10:24","0","88","1758906402258","1"
"bob","Delhi","2025-09-26 22:32:35","0","88","1758906402258","1"
"bob","Delhi","2025-09-24 15:08:59","0","88","1758906402258","1"
"bob","Mumbai","2025-09-24 22:21:29","0","88","1758906402258","1"
"bob","Mumbai","2025-09-24 12:34:04","0","88","1758906402258","1"
"bob","Russia","2025-09-24 12:40:34","0","88","1758906402258","1"
"bob","Mumbai","2025-09-26 22:32:23","0","88","1758906402258","1"
"bob","Delhi","2025-09-24 12:30:20","0","88","1758906402258","1"
"bob","Mumbai","2025-09-24 15:09:05","0","88","1758906402258","1"
"bob","Russia","2025-09-24 22:17:33","0","88","1758906402258","1"
"bob","Mumbai","2025-09-26 22:33:41","0","88","1758906402258","1"
"bob","Delhi","2025-09-24 12:39:00","0","88","1758906402258","1"
"bob","Russia","2025-09-24 15:07:17","0","88","1758906402258","1"
"bob","USA","2025-09-26 22:33:13","0","88","1758906402258","1"
"bob","Russia","2025-09-24 12:26:55","0","88","1758906402258","1"
"bob","Russia","2025-09-24 15:09:01","0","88","1758906402258","1"
"bob","Russia","2025-09-24 22:17:13","0","88","1758906402258","1"
"bob","Mumbai","2025-09-24 22:19:03","0","88","1758906402258","1"
"bob","USA","2025-09-26 22:29:50","0","88","1758906402258","1"
"bob","Russia","2025-09-24 13:09:56","0","88","1758906402258","1"
"bob","Mumbai","2025-09-24 12:37:58","0","88","1758906402258","1"
"bob","USA","2025-09-24 15:08:23","0","88","1758906402258","1"
"bob","Russia","2025-09-26 22:35:39","0","88","1758906402258","1"
"bob","USA","2025-09-26 22:36:01","0","88","1758906402258","1"
"bob","Mumbai","2025-09-24 22:18:03","0","88","1758906402258","1"
"bob","USA","2025-09-26 22:32:45","0","88","1758906402258","1"
"bob","Delhi","2025-09-24 22:22:21","0","88","1758906402258","1"
"dave","Russia","2025-09-24 22:19:39","0","83","1758906405258","-1"
"dave","Delhi","2025-09-24 12:40:04","0","83","1758906405258","-1"
"dave","USA","2025-09-24 12:27:01","0","83","1758906405258","-1"
"dave","Delhi","2025-09-24 22:19:47","0","83","1758906405258","-1"
"dave","Mumbai","2025-09-24 22:17:51","0","83","1758906405258","-1"
"dave","USA","2025-09-24 12:34:02","0","83","1758906405258","-1"
"dave","Russia","2025-09-24 22:16:09","0","83","1758906405258","-1"
"dave","Delhi","2025-09-26 22:30:57","0","83","1758906405258","-1"
"dave","Russia","2025-09-24 22:21:25","0","83","1758906405258","-1"
"dave","Mumbai","2025-09-24 12:38:28","0","83","1758906405258","-1"
"dave","USA","2025-09-26 22:35:31","0","83","1758906405258","-1"
"dave","Delhi","2025-09-24 15:09:25","0","83","1758906405258","-1"
"dave","USA","2025-09-26 22:35:11","0","83","1758906405258","-1"
"dave","Delhi","2025-09-24 15:08:35","0","83","1758906405258","-1"
"dave","Russia","2025-09-24 15:09:45","0","83","1758906405258","-1"
"dave","Mumbai","2025-09-24 15:07:27","0","83","1758906405258","-1"
"dave","Mumbai","2025-09-24 12:34:34","0","83","1758906405258","-1"
"dave","Russia","2025-09-24 22:20:39","0","83","1758906405258","-1"
"dave","Mumbai","2025-09-24 22:21:27","0","83","1758906405258","-1"
"dave","USA","2025-09-26 22:32:55","0","83","1758906405258","-1"
"dave","Delhi","2025-09-24 22:16:43","0","83","1758906405258","-1"
"dave","Mumbai","2025-09-24 12:30:08","0","83","1758906405258","-1"
"dave","Delhi","2025-09-24 12:38:56","0","83","1758906405258","-1"
"dave","Russia","2025-09-26 22:31:33","0","83","1758906405258","-1"
"dave","Russia","2025-09-24 15:08:05","0","83","1758906405258","-1"
"dave","USA","2025-09-26 22:35:29","0","83","1758906405258","-1"
"dave","Russia","2025-09-26 22:33:47","0","83","1758906405258","-1"
"dave","USA","2025-09-26 22:30:09","0","83","1758906405258","-1"
"dave","USA","2025-09-24 15:08:45","0","83","1758906405258","-1"
"dave","Delhi","2025-09-24 22:19:23","0","83","1758906405258","-1"
"dave","Russia","2025-09-24 15:10:05","0","83","1758906405258","-1"
"dave","USA","2025-09-24 15:09:59","0","83","1758906405258","-1"
"dave","Delhi","2025-09-24 15:09:29","0","83","1758906405258","-1"
"dave","Delhi","2025-09-24 22:15:57","0","83","1758906405258","-1"
"dave","USA","2025-09-26 22:34:31","0","83","1758906405258","-1"
"dave","Russia","2025-09-24 12:38:30","0","83","1758906405258","-1"
"dave","USA","2025-09-26 22:36:17","0","83","1758906405258","-1"
"dave","USA","2025-09-24 15:08:33","0","83","1758906405258","-1"
"dave","Mumbai","2025-09-24 22:20:29","0","83","1758906405258","-1"
"dave","Mumbai","2025-09-24 13:10:26","0","83","1758906405258","-1"
"dave","Mumbai","2025-09-24 12:39:14","0","83","1758906405258","-1"
"dave","Mumbai","2025-09-26 22:34:51","0","83","1758906405258","-1"
"dave","Russia","2025-09-26 22:31:19","0","83","1758906405258","-1"
"dave","Russia","2025-09-24 22:22:01","0","83","1758906405258","-1"
"dave","Delhi","2025-09-24 12:40:20","0","83","1758906405258","-1"
"dave","Mumbai","2025-09-24 22:17:15","0","83","1758906405258","-1"
"dave","USA","2025-09-24 22:20:47","0","83","1758906405258","-1"
"dave","Mumbai","2025-09-26 22:31:03","0","83","1758906405258","-1"
"dave","Delhi","2025-09-26 22:34:25","0","83","1758906405258","-1"
"dave","Russia","2025-09-24 22:20:59","0","83","1758906405258","-1"
"dave","Mumbai","2025-09-26 22:34:33","0","83","1758906405258","-1"
"dave","Delhi","2025-09-24 22:21:41","0","83","1758906405258","-1"
"dave","Mumbai","2025-09-24 22:16:39","0","83","1758906405258","-1"
"dave","USA","2025-09-24 22:19:19","0","83","1758906405258","-1"
"dave","USA","2025-09-24 22:20:05","0","83","1758906405258","-1"
"dave","USA","2025-09-24 15:07:23","0","83","1758906405258","-1"
"dave","Delhi","2025-09-26 22:32:33","0","83","1758906405258","-1"
"dave","Delhi","2025-09-24 12:38:06","0","83","1758906405258","-1"
"dave","Mumbai","2025-09-24 22:17:21","0","83","1758906405258","-1"
"dave","Delhi","2025-09-26 22:34:17","0","83","1758906405258","-1"
"dave","Mumbai","2025-09-24 22:17:11","0","83","1758906405258","-1"
"dave","Mumbai","2025-09-24 15:07:37","0","83","1758906405258","-1"
"dave","Delhi","2025-09-24 15:09:55","0","83","1758906405258","-1"
"dave","Russia","2025-09-26 22:31:39","0","83","1758906405258","-1"
"dave","Russia","2025-09-24 12:26:57","0","83","1758906405258","-1"
"dave","Mumbai","2025-09-26 22:36:29","0","83","1758906405258","-1"
"dave","Delhi","2025-09-26 22:35:53","0","83","1758906405258","-1"
"dave","USA","2025-09-24 22:17:35","0","83","1758906405258","-1"
"dave","Mumbai","2025-09-26 22:31:59","0","83","1758906405258","-1"
"dave","Russia","2025-09-24 12:27:43","0","83","1758906405258","-1"
"dave","USA","2025-09-24 12:34:28","0","83","1758906405258","-1"
"dave","Delhi","2025-09-26 22:31:45","0","83","1758906405258","-1"
"dave","Mumbai","2025-09-24 15:07:33","0","83","1758906405258","-1"
"dave","Mumbai","2025-09-26 22:36:25","0","83","1758906405258","-1"
"dave","Russia","2025-09-24 22:20:51","0","83","1758906405258","-1"
"dave","Mumbai","2025-09-26 22:30:37","0","83","1758906405258","-1"
"dave","Delhi","2025-09-24 15:09:53","0","83","1758906405258","-1"
"dave","Mumbai","2025-09-24 12:38:10","0","83","1758906405258","-1"
"dave","Delhi","2025-09-24 22:18:11","0","83","1758906405258","-1"
"dave","Russia","2025-09-24 13:10:36","0","83","1758906405258","-1"
"dave","USA","2025-09-24 22:19:13","0","83","1758906405258","-1"
"dave","Delhi","2025-09-24 15:08:55","0","83","1758906405258","-1"
"dave","Delhi","2025-09-24 15:08:37","0","83","1758906405258","-1"
"dave","Delhi","2025-09-24 15:08:55","0","84","1758906405258","1"
"dave","Delhi","2025-09-24 15:08:37","0","84","1758906405258","1"
"dave","USA","2025-09-26 22:36:45","0","84","1758906405258","1"
"dave","USA","2025-09-24 22:19:13","0","84","1758906405258","1"
"dave","Delhi","2025-09-24 22:18:11","0","84","1758906405258","1"
"dave","Russia","2025-09-24 13:10:36","0","84","1758906405258","1"
"dave","Delhi","2025-09-24 15:09:53","0","84","1758906405258","1"
"dave","Mumbai","2025-09-24 12:38:10","0","84","1758906405258","1"
"dave","Russia","2025-09-24 22:20:51","0","84","1758906405258","1"
"dave","Mumbai","2025-09-26 22:30:37","0","84","1758906405258","1"
"dave","Mumbai","2025-09-24 15:07:33","0","84","1758906405258","1"
"dave","Mumbai","2025-09-26 22:36:25","0","84","1758906405258","1"
"dave","USA","2025-09-24 12:34:28","0","84","1758906405258","1"
"dave","Delhi","2025-09-26 22:31:45","0","84","1758906405258","1"
"dave","Mumbai","2025-09-26 22:31:59","0","84","1758906405258","1"
"dave","Russia","2025-09-24 12:27:43","0","84","1758906405258","1"
"dave","Delhi","2025-09-26 22:35:53","0","84","1758906405258","1"
"dave","USA","2025-09-24 22:17:35","0","84","1758906405258","1"
"dave","Russia","2025-09-24 12:26:57","0","84","1758906405258","1"
"dave","Mumbai","2025-09-26 22:36:29","0","84","1758906405258","1"
"dave","Delhi","2025-09-24 15:09:55","0","84","1758906405258","1"
"dave","Russia","2025-09-26 22:31:39","0","84","1758906405258","1"
"dave","Mumbai","2025-09-24 22:17:11","0","84","1758906405258","1"
"dave","Mumbai","2025-09-24 15:07:37","0","84","1758906405258","1"
"dave","Mumbai","2025-09-24 22:17:21","0","84","1758906405258","1"
"dave","Delhi","2025-09-26 22:34:17","0","84","1758906405258","1"
"dave","Delhi","2025-09-26 22:32:33","0","84","1758906405258","1"
"dave","Delhi","2025-09-24 12:38:06","0","84","1758906405258","1"
"dave","USA","2025-09-24 22:20:05","0","84","1758906405258","1"
"dave","USA","2025-09-24 15:07:23","0","84","1758906405258","1"
"dave","Mumbai","2025-09-24 22:16:39","0","84","1758906405258","1"
"dave","USA","2025-09-24 22:19:19","0","84","1758906405258","1"
"dave","Mumbai","2025-09-26 22:34:33","0","84","1758906405258","1"
"dave","Delhi","2025-09-24 22:21:41","0","84","1758906405258","1"
"dave","Delhi","2025-09-26 22:34:25","0","84","1758906405258","1"
"dave","Russia","2025-09-24 22:20:59","0","84","1758906405258","1"
"dave","USA","2025-09-24 22:20:47","0","84","1758906405258","1"
"dave","Mumbai","2025-09-26 22:31:03","0","84","1758906405258","1"
"dave","Delhi","2025-09-24 12:40:20","0","84","1758906405258","1"
"dave","Mumbai","2025-09-24 22:17:15","0","84","1758906405258","1"
"dave","Russia","2025-09-26 22:31:19","0","84","1758906405258","1"
"dave","Russia","2025-09-24 22:22:01","0","84","1758906405258","1"
"dave","Mumbai","2025-09-24 12:39:14","0","84","1758906405258","1"
"dave","Mumbai","2025-09-26 22:34:51","0","84","1758906405258","1"
"dave","Mumbai","2025-09-24 22:20:29","0","84","1758906405258","1"
"dave","Mumbai","2025-09-24 13:10:26","0","84","1758906405258","1"
"dave","USA","2025-09-26 22:36:17","0","84","1758906405258","1"
"dave","USA","2025-09-24 15:08:33","0","84","1758906405258","1"
"dave","USA","2025-09-26 22:34:31","0","84","1758906405258","1"
"dave","Russia","2025-09-24 12:38:30","0","84","1758906405258","1"
"dave","Delhi","2025-09-24 15:09:29","0","84","1758906405258","1"
"dave","Delhi","2025-09-24 22:15:57","0","84","1758906405258","1"
"dave","Russia","2025-09-24 15:10:05","0","84","1758906405258","1"
"dave","USA","2025-09-24 15:09:59","0","84","1758906405258","1"
"dave","USA","2025-09-24 15:08:45","0","84","1758906405258","1"
"dave","Delhi","2025-09-24 22:19:23","0","84","1758906405258","1"
"dave","Russia","2025-09-26 22:33:47","0","84","1758906405258","1"
"dave","USA","2025-09-26 22:30:09","0","84","1758906405258","1"
"dave","Russia","2025-09-24 15:08:05","0","84","1758906405258","1"
"dave","USA","2025-09-26 22:35:29","0","84","1758906405258","1"
"dave","Delhi","2025-09-24 12:38:56","0","84","1758906405258","1"
"dave","Russia","2025-09-26 22:31:33","0","84","1758906405258","1"
"dave","Delhi","2025-09-24 22:16:43","0","84","1758906405258","1"
"dave","Mumbai","2025-09-24 12:30:08","0","84","1758906405258","1"
"dave","Mumbai","2025-09-24 22:21:27","0","84","1758906405258","1"
"dave","USA","2025-09-26 22:32:55","0","84","1758906405258","1"
"dave","Mumbai","2025-09-24 12:34:34","0","84","1758906405258","1"
"dave","Russia","2025-09-24 22:20:39","0","84","1758906405258","1"
"dave","Russia","2025-09-24 15:09:45","0","84","1758906405258","1"
"dave","Mumbai","2025-09-24 15:07:27","0","84","1758906405258","1"
"dave","USA","2025-09-26 22:35:11","0","84","1758906405258","1"
"dave","Delhi","2025-09-24 15:08:35","0","84","1758906405258","1"
"dave","USA","2025-09-26 22:35:31","0","84","1758906405258","1"
"dave","Delhi","2025-09-24 15:09:25","0","84","1758906405258","1"
"dave","Russia","2025-09-24 22:21:25","0","84","1758906405258","1"
"dave","Mumbai","2025-09-24 12:38:28","0","84","1758906405258","1"
"dave","Russia","2025-09-24 22:16:09","0","84","1758906405258","1"
"dave","Delhi","2025-09-26 22:30:57","0","84","1758906405258","1"
"dave","Mumbai","2025-09-24 22:17:51","0","84","1758906405258","1"
"dave","USA","2025-09-24 12:34:02","0","84","1758906405258","1"
"dave","USA","2025-09-24 12:27:01","0","84","1758906405258","1"
"dave","Delhi","2025-09-24 22:19:47","0","84","1758906405258","1"
"dave","Russia","2025-09-24 22:19:39","0","84","1758906405258","1"
"dave","Delhi","2025-09-24 12:40:04","0","84","1758906405258","1"
"dave","Russia","2025-09-24 22:19:39","0","84","1758906406758","-1"
"dave","Delhi","2025-09-24 12:40:04","0","84","1758906406758","-1"
"dave","USA","2025-09-24 12:27:01","0","84","1758906406758","-1"
"dave","Delhi","2025-09-24 22:19:47","0","84","1758906406758","-1"
"dave","Mumbai","2025-09-24 22:17:51","0","84","1758906406758","-1"
"dave","USA","2025-09-24 12:34:02","0","84","1758906406758","-1"
"dave","Russia","2025-09-24 22:16:09","0","84","1758906406758","-1"
"dave","Delhi","2025-09-26 22:30:57","0","84","1758906406758","-1"
"dave","Russia","2025-09-24 22:21:25","0","84","1758906406758","-1"
"dave","Mumbai","2025-09-24 12:38:28","0","84","1758906406758","-1"
"dave","USA","2025-09-26 22:35:31","0","84","1758906406758","-1"
"dave","Delhi","2025-09-24 15:09:25","0","84","1758906406758","-1"
"dave","USA","2025-09-26 22:35:11","0","84","1758906406758","-1"
"dave","Delhi","2025-09-24 15:08:35","0","84","1758906406758","-1"
"dave","Russia","2025-09-24 15:09:45","0","84","1758906406758","-1"
"dave","Mumbai","2025-09-24 15:07:27","0","84","1758906406758","-1"
"dave","Mumbai","2025-09-24 12:34:34","0","84","1758906406758","-1"
"dave","Russia","2025-09-24 22:20:39","0","84","1758906406758","-1"
"dave","Mumbai","2025-09-24 22:21:27","0","84","1758906406758","-1"
"dave","USA","2025-09-26 22:32:55","0","84","1758906406758","-1"
"dave","Delhi","2025-09-24 22:16:43","0","84","1758906406758","-1"
"dave","Mumbai","2025-09-24 12:30:08","0","84","1758906406758","-1"
"dave","Delhi","2025-09-24 12:38:56","0","84","1758906406758","-1"
"dave","Russia","2025-09-26 22:31:33","0","84","1758906406758","-1"
"dave","Russia","2025-09-24 15:08:05","0","84","1758906406758","-1"
"dave","USA","2025-09-26 22:35:29","0","84","1758906406758","-1"
"dave","Russia","2025-09-26 22:33:47","0","84","1758906406758","-1"
"dave","USA","2025-09-26 22:30:09","0","84","1758906406758","-1"
"dave","USA","2025-09-24 15:08:45","0","84","1758906406758","-1"
"dave","Delhi","2025-09-24 22:19:23","0","84","1758906406758","-1"
"dave","Russia","2025-09-24 15:10:05","0","84","1758906406758","-1"
"dave","USA","2025-09-24 15:09:59","0","84","1758906406758","-1"
"dave","Delhi","2025-09-24 15:09:29","0","84","1758906406758","-1"
"dave","Delhi","2025-09-24 22:15:57","0","84","1758906406758","-1"
"dave","USA","2025-09-26 22:34:31","0","84","1758906406758","-1"
"dave","Russia","2025-09-24 12:38:30","0","84","1758906406758","-1"
"dave","USA","2025-09-26 22:36:17","0","84","1758906406758","-1"
"dave","USA","2025-09-24 15:08:33","0","84","1758906406758","-1"
"dave","Mumbai","2025-09-24 22:20:29","0","84","1758906406758","-1"
"dave","Mumbai","2025-09-24 13:10:26","0","84","1758906406758","-1"
"dave","Mumbai","2025-09-24 12:39:14","0","84","1758906406758","-1"
"dave","Mumbai","2025-09-26 22:34:51","0","84","1758906406758","-1"
"dave","Russia","2025-09-26 22:31:19","0","84","1758906406758","-1"
"dave","Russia","2025-09-24 22:22:01","0","84","1758906406758","-1"
"dave","Delhi","2025-09-24 12:40:20","0","84","1758906406758","-1"
"dave","Mumbai","2025-09-24 22:17:15","0","84","1758906406758","-1"
"dave","USA","2025-09-24 22:20:47","0","84","1758906406758","-1"
"dave","Mumbai","2025-09-26 22:31:03","0","84","1758906406758","-1"
"dave","Delhi","2025-09-26 22:34:25","0","84","1758906406758","-1"
"dave","Russia","2025-09-24 22:20:59","0","84","1758906406758","-1"
"dave","Mumbai","2025-09-26 22:34:33","0","84","1758906406758","-1"
"dave","Delhi","2025-09-24 22:21:41","0","84","1758906406758","-1"
"dave","Mumbai","2025-09-24 22:16:39","0","84","1758906406758","-1"
"dave","USA","2025-09-24 22:19:19","0","84","1758906406758","-1"
"dave","USA","2025-09-24 22:20:05","0","84","1758906406758","-1"
"dave","USA","2025-09-24 15:07:23","0","84","1758906406758","-1"
"dave","Delhi","2025-09-24 12:38:06","0","84","1758906406758","-1"
"dave","Delhi","2025-09-26 22:32:33","0","84","1758906406758","-1"
"dave","Delhi","2025-09-26 22:34:17","0","84","1758906406758","-1"
"dave","Mumbai","2025-09-24 22:17:21","0","84","1758906406758","-1"
"dave","Mumbai","2025-09-24 15:07:37","0","84","1758906406758","-1"
"dave","Mumbai","2025-09-24 22:17:11","0","84","1758906406758","-1"
"dave","Russia","2025-09-26 22:31:39","0","84","1758906406758","-1"
"dave","Delhi","2025-09-24 15:09:55","0","84","1758906406758","-1"
"dave","Mumbai","2025-09-26 22:36:29","0","84","1758906406758","-1"
"dave","Russia","2025-09-24 12:26:57","0","84","1758906406758","-1"
"dave","USA","2025-09-24 22:17:35","0","84","1758906406758","-1"
"dave","Delhi","2025-09-26 22:35:53","0","84","1758906406758","-1"
"dave","Russia","2025-09-24 12:27:43","0","84","1758906406758","-1"
"dave","Mumbai","2025-09-26 22:31:59","0","84","1758906406758","-1"
"dave","Delhi","2025-09-26 22:31:45","0","84","1758906406758","-1"
"dave","USA","2025-09-24 12:34:28","0","84","1758906406758","-1"
"dave","Mumbai","2025-09-26 22:36:25","0","84","1758906406758","-1"
"dave","Mumbai","2025-09-24 15:07:33","0","84","1758906406758","-1"
"dave","Mumbai","2025-09-26 22:30:37","0","84","1758906406758","-1"
"dave","Russia","2025-09-24 22:20:51","0","84","1758906406758","-1"
"dave","Mumbai","2025-09-24 12:38:10","0","84","1758906406758","-1"
"dave","Delhi","2025-09-24 15:09:53","0","84","1758906406758","-1"
"dave","Russia","2025-09-24 13:10:36","0","84","1758906406758","-1"
"dave","Delhi","2025-09-24 22:18:11","0","84","1758906406758","-1"
"dave","USA","2025-09-24 22:19:13","0","84","1758906406758","-1"
"dave","USA","2025-09-26 22:36:45","0","84","1758906406758","-1"
"dave","Delhi","2025-09-24 15:08:37","0","84","1758906406758","-1"
"dave","Delhi","2025-09-24 15:08:55","0","84","1758906406758","-1"
"dave","Delhi","2025-09-24 15:08:55","0","85","1758906406758","1"
"dave","USA","2025-09-26 22:36:45","0","85","1758906406758","1"
"dave","Delhi","2025-09-24 15:08:37","0","85","1758906406758","1"
"dave","Delhi","2025-09-24 22:18:11","0","85","1758906406758","1"
"dave","USA","2025-09-24 22:19:13","0","85","1758906406758","1"
"dave","Delhi","2025-09-24 15:09:53","0","85","1758906406758","1"
"dave","Russia","2025-09-24 13:10:36","0","85","1758906406758","1"
"dave","Russia","2025-09-24 22:20:51","0","85","1758906406758","1"
"dave","Mumbai","2025-09-24 12:38:10","0","85","1758906406758","1"
"dave","Mumbai","2025-09-24 15:07:33","0","85","1758906406758","1"
"dave","Mumbai","2025-09-26 22:30:37","0","85","1758906406758","1"
"dave","USA","2025-09-24 12:34:28","0","85","1758906406758","1"
"dave","Mumbai","2025-09-26 22:36:25","0","85","1758906406758","1"
"dave","Mumbai","2025-09-26 22:31:59","0","85","1758906406758","1"
"dave","Delhi","2025-09-26 22:31:45","0","85","1758906406758","1"
"dave","Delhi","2025-09-26 22:35:53","0","85","1758906406758","1"
"dave","Russia","2025-09-24 12:27:43","0","85","1758906406758","1"
"dave","Russia","2025-09-24 12:26:57","0","85","1758906406758","1"
"dave","USA","2025-09-24 22:17:35","0","85","1758906406758","1"
"dave","Delhi","2025-09-24 15:09:55","0","85","1758906406758","1"
"dave","Mumbai","2025-09-26 22:36:29","0","85","1758906406758","1"
"dave","Mumbai","2025-09-24 22:17:11","0","85","1758906406758","1"
"dave","Russia","2025-09-26 22:31:39","0","85","1758906406758","1"
"dave","Mumbai","2025-09-24 22:17:21","0","85","1758906406758","1"
"dave","Mumbai","2025-09-24 15:07:37","0","85","1758906406758","1"
"dave","Delhi","2025-09-26 22:32:33","0","85","1758906406758","1"
"dave","Delhi","2025-09-26 22:34:17","0","85","1758906406758","1"
"dave","Russia","2025-09-26 22:36:47","0","85","1758906406758","1"
"dave","Delhi","2025-09-24 12:38:06","0","85","1758906406758","1"
"dave","USA","2025-09-24 22:20:05","0","85","1758906406758","1"
"dave","USA","2025-09-24 15:07:23","0","85","1758906406758","1"
"dave","Mumbai","2025-09-24 22:16:39","0","85","1758906406758","1"
"dave","USA","2025-09-24 22:19:19","0","85","1758906406758","1"
"dave","Mumbai","2025-09-26 22:34:33","0","85","1758906406758","1"
"dave","Delhi","2025-09-24 22:21:41","0","85","1758906406758","1"
"dave","Delhi","2025-09-26 22:34:25","0","85","1758906406758","1"
"dave","Russia","2025-09-24 22:20:59","0","85","1758906406758","1"
"dave","USA","2025-09-24 22:20:47","0","85","1758906406758","1"
"dave","Mumbai","2025-09-26 22:31:03","0","85","1758906406758","1"
"dave","Delhi","2025-09-24 12:40:20","0","85","1758906406758","1"
"dave","Mumbai","2025-09-24 22:17:15","0","85","1758906406758","1"
"dave","Russia","2025-09-26 22:31:19","0","85","1758906406758","1"
"dave","Russia","2025-09-24 22:22:01","0","85","1758906406758","1"
"dave","Mumbai","2025-09-24 12:39:14","0","85","1758906406758","1"
"dave","Mumbai","2025-09-26 22:34:51","0","85","1758906406758","1"
"dave","Mumbai","2025-09-24 22:20:29","0","85","1758906406758","1"
"dave","Mumbai","2025-09-24 13:10:26","0","85","1758906406758","1"
"dave","USA","2025-09-26 22:36:17","0","85","1758906406758","1"
"dave","USA","2025-09-24 15:08:33","0","85","1758906406758","1"
"dave","USA","2025-09-26 22:34:31","0","85","1758906406758","1"
"dave","Russia","2025-09-24 12:38:30","0","85","1758906406758","1"
"dave","Delhi","2025-09-24 15:09:29","0","85","1758906406758","1"
"dave","Delhi","2025-09-24 22:15:57","0","85","1758906406758","1"
"dave","Russia","2025-09-24 15:10:05","0","85","1758906406758","1"
"dave","USA","2025-09-24 15:09:59","0","85","1758906406758","1"
